"Rtn_Date","Target","Average","Variance","t_1","t_2","t_3","v_1","v_2","v_3","v_4","v_5","Cat","Estimate"
"2013-01-18",-0.03468555798789,-0.00384,0.000955,-0.0630511463844797,0.0257801435648963,0.0105119748862876,143760400,101020600,36763700,33990300,35724500,5,0.039667916999274
"2013-01-25",-0.0137410836275092,-0.008495,0.000857,0.000477231480800366,-0.00757934592234266,-0.0028341521020312,107632800,58396800,42432300,51127400,143760400,3,-0.0124192039480203
"2013-02-01",0.0189042491655559,0.003282,0.000112,0.015209124752418,-0.0154422079811788,0.00422932310952429,31867100,36534100,34151300,105703100,105398300,3,-0.0124192039480203
"2013-02-08",-0.0169976231850494,-0.000271,0.000111,0.00913027434552016,-0.00857555979037627,-0.00897072710103874,28150100,41015200,32361000,30076500,38345600,2,-0.0339355264482611
"2013-02-15",0.00569806846312128,0.002479,2.8e-05,-0.00518130004710327,-0.000941176470588223,0.00283147697822206,33809100,35262200,21267200,28391400,18897200,4,0.0151166313928628
"2013-02-22",-0.0337056934500248,-0.006562,0.000134,0.00839506172839521,-0.0231548480463097,-0.0170697012802276,34534800,60754500,46119800,31061600,33809100,1,-0.0565495335371696
"2013-03-01",0.0294352245292051,0.006366,0.000112,0.00718400417547893,-0.00238896321070226,0.0170068027210886,45695700,34808000,46966600,67247100,41525600,4,0.0151166313928628
"2013-03-08",0.0258169225642639,0.005552,9.8e-05,-0.0141616726432926,0.00643673563218394,0.0111576011157601,44990500,42380000,37188900,38796400,47545800,5,0.039667916999274
"2013-03-15",-0.00931110100577511,-0.003896,5.9e-05,-0.0124711778290991,-0.000461680517082286,0.000924260671176569,52949600,28836500,24617400,28617300,42148200,4,0.0151166313928628
"2013-03-22",-0.00234132634095422,-0.002444,8.4e-05,0.013783221778364,-0.0066099622285174,0.00189219498070936,30803200,32607200,29919000,42546000,35154400,2,-0.0339355264482611
"2013-03-28",0.0236286183934452,0.005211,0.000202,0.000458085203848047,0.00275608635737257,0.0293144208037825,33336700,45370900,39548500,32740700,30803200,4,0.0151166313928628
"2013-04-05",-0.0420818976788228,-0.006868,0.000109,-0.00946064377770317,0.00427553464491859,-0.0191053130990361,36721600,28702500,36620800,28166700,33718100,3,-0.0124192039480203
"2013-04-12",0.0347289233735639,0.004376,0.000395,-0.0068712780577187,-0.019317160826595,0.0234482758620691,34028000,59295600,67102900,61518700,34213000,4,0.0151166313928628
"2013-04-19",0.034454948646329,0.004689,0.000205,0.00899285071942457,0.0141358869129047,0.000456204379561953,49101000,76237300,79461200,64767000,38459200,4,0.0151166313928628
"2013-04-26",0.0418908971458812,0.008575,0.000157,0.000855474801346068,-0.011834361792054,0.0119760911880278,101377300,109178000,54282000,62494100,52817000,5,0.039667916999274
"2013-05-03",0.023649709147365,0.004115,5.3e-05,-0.00622156755613579,0.00500212588578575,0.00167010431440051,30085800,33486300,38373800,41468900,102141600,5,0.039667916999274
"2013-05-10",0.0222873860396607,0.002692,3.4e-05,0.00574708514995548,0.00453612371134016,0.00414078674948248,22554800,31333900,24900600,38605600,31009100,5,0.039667916999274
"2013-05-17",-0.0189539662863376,-0.002138,0.000152,0.00417710926578496,-0.0107438012089339,0.0151007130872483,36277400,29812900,33568900,36694400,28535200,3,-0.0124192039480203
"2013-05-24",-0.00500422218191265,-0.000134,1.4e-05,-0.00540536405011904,-0.000830951391774026,-0.00331262939958588,30861700,38132900,49686400,37917900,31324400,3,-0.0124192039480203
"2013-05-31",0.0149380782950269,0.00146,2.8e-05,0.00289144993355839,-0.0024722290894108,0.00789036544850497,47793200,26299900,31653900,31153700,30861700,4,0.0151166313928628
"2013-06-07",0.0126868488506431,0.002783,0.000447,-0.00243407707910748,-0.00202433190184903,-0.0260252355668282,35539400,40020000,53335200,68515500,76493500,4,0.0151166313928628
"2013-06-14",0.0133308376911512,0.0019,2e-04,-0.00280112044817915,0.0216680712047452,-0.010117361801593,24762700,27707000,24535200,27077800,29780800,4,0.0151166313928628
"2013-06-21",-0.0293180194342986,-0.005213,0.000301,0.000413393947358731,-0.03239996,-0.0184530435199468,67754000,63565700,28843900,36674300,42643200,3,-0.0124192039480203
"2013-06-28",0.00123886034348039,0.000352,0.000181,0.00748444937565274,0.00166593086214073,0.00544392820116957,80413900,25564500,33645000,34571300,49145200,3,-0.0124192039480203
"2013-07-05",-0.00704086584466217,0.000386,9.4e-05,0.0126262205387204,0.00168638287042078,-0.00711594839330043,17830400,18167200,28290100,29698200,80413900,3,-0.0124192039480203
"2013-07-12",-0.00667221004630735,0.00119,0.000503,-0.00375156315131309,0.0318279569892472,0.00475371671364377,34561900,41313800,50037500,34739800,68826600,4,0.0151166313928628
"2013-07-19",-0.0366465797069976,-0.00659,0.000287,-0.008605808950086,-0.0376811594202898,-0.00412371134020628,45866700,77863900,44084200,34496100,25650100,3,-0.0124192039480203
"2013-07-26",0.00950326786005113,0.000175,7.6e-05,0.00867307062762657,0.00566938508504156,0.00791208791208797,110474500,114558100,33432700,28521400,35890900,3,-0.0124192039480203
"2013-08-02",-0.001721213887096,0.001165,2.9e-05,0.000861982721466203,-0.0059982433590402,-0.00171082128788802,36242100,37832700,27679200,28855200,85543100,3,-0.0124192039480203
"2013-08-09",-0.0310542782847814,-0.005003,3.9e-05,0.00267256112817105,-0.0110132153738671,-0.00438587738534546,25145400,34792500,23350900,28843300,20869000,1,-0.0565495335371696
"2013-08-16",-0.0270165013112658,-0.004001,0.000116,-0.00544716271233936,-0.0239255206025698,0.00222024866785087,30079000,40451200,23202500,26099200,23520400,1,-0.0565495335371696
"2013-08-23",0.0239019716103993,0.003136,0.000139,0.00808629829290197,0.00405953991880925,-0.0155417406749555,23088700,17380600,32403300,32084300,43412200,3,-0.0124192039480203
"2013-08-30",-0.0207121762422991,-0.002087,5e-05,-0.00362642808823344,-0.01031861775152,0.00450653427190018,33896300,28303500,28090000,37638500,22267800,3,-0.0124192039480203
"2013-09-06",0.0309095155439624,0.002885,0.000153,0.0030973451327434,-0.00176674036072166,0.025826869053013,27606600,22552800,37941800,26427300,33896300,4,0.0151166313928628
"2013-09-13",0.0334015428514892,0.006207,0.00026,0.0357932848339939,-0.00789127610220408,-0.00739778067885111,61134800,29517900,45815300,31705400,27770600,3,-0.0124192039480203
"2013-09-20",0.0139802740011756,0.008321,0.000235,-0.00585529067335844,0.000418410041841177,0.0067396798652064,47069000,28261400,31975400,37540700,30088500,5,0.039667916999274
"2013-09-27",-0.0338000089514929,-0.006564,6.3e-05,-0.018368218709953,-0.0122363285976232,0,28924100,32003300,19879900,24410100,22437100,3,-0.0124192039480203
"2013-10-04",-0.00742527996473472,-0.004276,0.000101,0.00929199115044255,-0.0126692447649298,0.00262807709154633,22550000,34888500,23205400,25888800,32489600,1,-0.0565495335371696
"2013-10-11",0.0195361546346435,0.004872,0.000152,0.006926406926407,0.0225763612217795,0.00489323843416378,24550600,39189400,40435400,36111200,21321300,4,0.0151166313928628
"2013-10-18",0.0263060995578351,0.005567,4e-05,-0.00167228260869567,0.00928265783617488,0.0132536132216168,29579100,28694900,47723400,42957700,27176700,5,0.039667916999274
"2013-10-25",0.0149629145527601,0.002272,0.000133,0.0193439436777147,0.00168496208930069,-0.0137100124636478,59634700,47590200,31651100,29010800,35297600,4,0.0151166313928628
"2013-11-01",0.00370599559431743,0.00385,7.8e-05,-0.00572125074463647,-0.00122453061224481,-0.000815660685154929,28302100,30901400,24091800,29961700,65581600,5,0.039667916999274
"2013-11-08",-0.00991334016865116,-0.002585,4.8e-05,0.00124692440760277,-0.00783509278350514,0.0091551806427308,31502900,25631100,25525700,22849900,26639800,3,-0.0124192039480203
"2013-11-15",0.0176922944412306,0.00318,4.3e-05,0.00533009451947897,-0.00853662601626026,0.0069586573884568,22866500,20198900,22990300,37813500,19236500,4,0.0151166313928628
"2013-11-22",-0.0268666288236826,-0.003272,0.000735,-0.0539040428061832,0.0272801721205282,-0.00566809693651427,77908100,44050600,20288600,24870200,24712500,5,0.039667916999274
"2013-11-29",-0.00125764004717906,-0.004634,0.000736,-0.00251046025104595,0.0105708245243128,-0.00421052631578955,13802900,28419200,30600800,43389300,77908100,3,-0.0124192039480203
"2013-12-06",0.0402849375793122,0.006391,0.000183,0.0230832646331409,0.021903959561921,0.00806798335745151,53871400,45399100,43501500,35066400,25685300,4,0.0151166313928628
"2013-12-13",-0.0215849955931754,0.00028,0.000178,-0.00735586462426918,0.00204746109746101,-0.016116035455278,20631200,21917800,24682400,18203700,29614700,4,0.0151166313928628
"2013-12-20",0.0312081253804058,0.004018,9.6e-05,-0.00318217991973657,-0.000397654075546705,0.0198702351987023,55380100,31880600,42680500,28158500,25061100,5,0.039667916999274
"2013-12-27",0.0213194419218252,0.002978,4.2e-05,-0.00389108934275917,0.0106174203696421,0.00434439178515,12970600,16957000,12157900,28120800,55380100,5,0.039667916999274
"2014-01-03",0.00700668481528324,0.002302,5.1e-05,-0.000387747173798192,-0.00654845942020255,0.00425528046421664,27796700,31833300,22808100,19787200,12970600,4,0.0151166313928628
"2014-01-10",-0.00974476587780405,-0.001662,6e-05,0.00869229587879472,-0.00471887534408177,-0.00625244236029698,30588800,20878000,29680500,19665100,28682300,3,-0.0124192039480203
"2014-01-17",0.0124563305314422,0.003715,0.00046,-0.0259985295403719,-0.00487435320584928,0.00603545831761609,111758900,48960800,58277700,74142900,40274500,5,0.039667916999274
"2014-01-24",-0.0410638435570574,-0.011953,5.5e-05,-0.0127337848282445,-0.00711181379343395,-0.0109418132082845,34838700,40241000,48749900,42286400,111758900,2,-0.0339355264482611
"2014-01-31",-0.01094227736482,-0.003928,5.7e-05,-0.0080840339531123,0.00243111831442455,-0.00883534136546182,28623300,24610100,27145700,32453800,32564900,2,-0.0339355264482611
"2014-02-07",-0.0135387503878404,-0.003499,0.000248,0.00917044601917461,0.0199829931972788,-0.0125944584382872,30808400,28008400,32476200,50816300,52868200,3,-0.0124192039480203
"2014-02-14",0.0224637181716749,0.005282,7e-06,0.00242910921339634,0.00611006134867864,0.00326930949200288,20539700,22922000,25874100,17911700,24571300,4,0.0151166313928628
"2014-02-21",-0.0138269791338367,-0.00085,8.2e-05,-0.0129345189975747,0.00979591836734683,-0.0105008077544427,30579800,20193800,25686000,17738100,20539700,4,0.0151166313928628
"2014-02-28",0.0138269791338368,0.00016,5.9e-05,0,-0.00161286296826058,0.00731104763155788,23482700,20863900,19820200,21539100,24145500,4,0.0151166313928628
"2014-03-07",-0.00485834973549285,-0.000795,3.5e-05,0.000406008948680814,0.00530608163265311,-0.00446976820521061,25373400,22371700,21036200,23661200,25728500,4,0.0151166313928628
"2014-03-14",-0.00569798053022126,-0.000869,3e-05,-0.00284900284900291,-0.00767366720516971,0.0012131014961585,21807200,26243300,21244800,26656800,24908100,3,-0.0124192039480203
"2014-03-21",0.0269796915965433,0.004066,8.7e-05,-0.0102241447109712,0.0163868904876099,0.00805801772763903,56861900,37009100,34229400,26344000,18525800,5,0.039667916999274
"2014-03-28",0.0177205263533691,0.001279,9e-05,0.0122482027755118,-0.00275807733483369,-0.00314218394116972,22884500,27201100,26442800,32317400,36950600,4,0.0151166313928628
"2014-04-04",0.0208581910884043,0.005568,0.000115,-0.00946611132146913,0.0200850142945159,-0.00384767218160831,47918000,38581300,22464700,23778700,29336300,5,0.039667916999274
"2014-04-11",0.000764233892755896,-0.001373,2e-04,-0.00945894816496406,-0.0203854707190512,0.00260126347082879,36121100,40478200,34481800,56699500,49813500,4,0.0151166313928628
"2014-04-17",0.0323215276752573,0.00044,0.000166,0.00408470107686587,0.00597683974598429,0.00790666445431709,38108500,59033600,45074400,26957900,36121100,4,0.0151166313928628
"2014-04-25",-0.029270419282361,-0.004166,5.7e-05,-0.0183177570093457,0,-0.00335320417287632,33614400,25432800,25574300,29601600,20398600,3,-0.0124192039480203
"2014-05-02",0.00569585743439069,-0.002088,9.9e-05,-0.0015123250846002,-0.00899213154769074,0.00793055135951648,24235200,19755200,25863900,22146000,33472800,3,-0.0124192039480203
"2014-05-09",-0.00417382514813645,-0.000937,2.5e-05,-0.00151864085041764,-0.00113769430649613,0.0064885493706659,20324400,24166900,24692800,21818000,20738900,3,-0.0124192039480203
"2014-05-16",-0.018419515742408,-0.003303,3.5e-05,-0.0073048827374087,-0.0121534371439421,-0.00453689963943671,30017200,31752700,17811900,20525000,20607800,2,-0.0339355264482611
"2014-05-23",0.0180392913605692,0.001801,3.5e-05,0.00535376673040155,-0.00190843504166283,0.00614439300520764,17172200,15926500,18721300,22292600,22679600,3,-0.0124192039480203
"2014-05-30",0.0384303579235236,0.007019,4.4e-05,0.0133531533142861,0.0029761905869119,0.00636465766996097,43641000,20638900,27150100,27271900,17172200,5,0.039667916999274
"2014-06-06",0.0306385471856919,0.007379,8.4e-05,0.0184381778741867,0.00217391304347814,-0.00216919739696309,34795600,26546200,21612500,33256300,20264900,5,0.039667916999274
"2014-06-13",0.0585970838181429,0.01324,0.00086,0.0683119480798264,0.00107407805227355,-0.0109773371104815,122194300,31211400,27747700,34256900,39933000,4,0.0151166313928628
"2014-06-20",0.0109872917869819,0.013222,0.000737,0.00365573280159515,0.00534580688272634,-0.000667812999405215,39826400,27166600,34412300,28440600,36407800,5,0.039667916999274
"2014-06-27",0.0238846292035721,0.004612,3.1e-05,0.004873261700024,-0.00323827730693915,0.0124589836065574,30776300,26722300,44293300,53397600,26528900,5,0.039667916999274
"2014-07-03",0.00676654759583561,0.001403,1.1e-05,0.00516459005810188,0,0.00258899676375401,20437600,16831200,28240000,21558400,30776300,5,0.039667916999274
"2014-07-11",0.00352624188959667,0.001467,4.8e-05,-0.000319897632757526,0.0119780191640668,0.00324774266814742,20045000,32455100,28302400,37608700,22233400,5,0.039667916999274
"2014-07-18",0.0754784908494956,0.013274,0.00168,0,-0.0274170546945423,0.0927153293193104,46528800,70591100,135834600,61006100,24244600,5,0.039667916999274
